Order_No,Time from Pickup to Arrival
Order_No_23813,2205.776990360675
Order_No_16031,1725.5725811113953
Order_No_25526,2610.336227745691
Order_No_12506,1484.6709559056326
Order_No_22930,1718.0393672152222
Order_No_13347,1680.1949685915406
Order_No_17136,829.5841978082899
Order_No_18764,1747.7839000083277
Order_No_2705,912.1461680564917
Order_No_13443,1189.4918476508265
Order_No_18850,1205.1981429673995
Order_No_7376,1066.7659317277958
Order_No_1493,1681.7069284187744
Order_No_1066,1751.4495842046308
Order_No_2411,1144.5921800801098
Order_No_21869,568.4052787252823
Order_No_17101,1144.2260068773558
Order_No_21679,3340.7463009018848
Order_No_6280,900.9055473810533
Order_No_25408,1692.8207546564315
Order_No_17611,2068.1741543491753
Order_No_25977,1196.188023248338
Order_No_6999,1617.1020506697678
Order_No_6436,2398.9705809713923
Order_No_16463,1707.7521153385171
Order_No_3290,928.5548985029982
Order_No_21465,1335.1036204140198
Order_No_20745,1879.236924945008
Order_No_4378,625.993150052609
Order_No_6837,3350.5745841756157
Order_No_511,833.7613008476275
Order_No_23337,1466.3535608001405
Order_No_18786,1956.6806164847947
Order_No_19567,2064.3760835800203
Order_No_9639,1120.6960501496796
Order_No_21767,2193.9814635558873
Order_No_7576,1570.4301769959854
Order_No_8810,3050.4997277486623
Order_No_3897,2250.1334086504653
Order_No_6142,1282.3601351017371
Order_No_26154,1106.1345048276269
Order_No_26263,1265.109035486792
Order_No_16314,1227.3309415327185
Order_No_19496,2668.0203100503786
Order_No_22365,1207.4326275661588
Order_No_23256,1451.7881075449984
Order_No_56,1978.3394240174966
Order_No_14480,519.869007745132
Order_No_16972,1836.6925900338392
Order_No_16459,1452.7046285910183
Order_No_26595,581.5728501727517
Order_No_3981,701.8209962934053
Order_No_21412,1256.8227708513878
Order_No_24494,724.7922033424202
Order_No_21493,1351.2022103783474
Order_No_16486,2263.093731946823
Order_No_14680,1225.070414952681
Order_No_5805,1350.6525802093327
Order_No_367,586.0904240313102
Order_No_22787,820.2580096070543
Order_No_23282,978.3839022426836
Order_No_16588,1173.4681629939732
Order_No_2221,2476.3739098282317
Order_No_147,1616.0591564943024
Order_No_10040,530.3683458349697
Order_No_22014,746.1187232543452
Order_No_5098,1974.3811365946312
Order_No_3052,656.8913903798622
Order_No_22802,885.0639243096466
Order_No_12260,3083.4232843334685
Order_No_27427,1869.6221700127355
Order_No_21738,2669.374811114314
Order_No_26363,1508.08624519757
Order_No_17696,1747.8382897760455
Order_No_10377,1378.3071122948895
Order_No_18050,1102.6458428102048
Order_No_15356,1109.9416032276204
Order_No_20858,1064.3611557053664
Order_No_9719,1412.0278407795124
Order_No_19503,1412.2320420672186
Order_No_26119,1196.8197761245335
Order_No_1680,1956.6850690495721
Order_No_24656,1748.9281376808447
Order_No_3649,2208.4985424148613
Order_No_12688,1834.032630365269
Order_No_19490,2239.438962902248
Order_No_18982,1077.8563791812776
Order_No_26875,1545.8307755299993
Order_No_2310,1843.3228809000086
Order_No_7734,1831.172098010249
Order_No_17888,1904.1830680532528
Order_No_2217,1890.3951716148968
Order_No_26190,1516.382351023416
Order_No_19481,1522.4713305728312
Order_No_17095,1000.4039725840266
Order_No_19873,515.7021392088209
Order_No_18385,1183.7165170216174
Order_No_169,2070.192013535474
Order_No_3987,2149.550549286941
Order_No_23727,2896.4805426022212
Order_No_3401,1411.0504287921158
Order_No_8389,1759.9154255484698
Order_No_18420,1309.4529296236376
Order_No_16069,893.8887524348484
Order_No_20250,939.7166822633444
Order_No_7669,1030.8316330844773
Order_No_23888,869.8402384176242
Order_No_3037,1.0
Order_No_16996,1422.7777734669016
Order_No_11738,2006.6119079894647
Order_No_26942,1525.2002304093714
Order_No_23113,1128.7761719759822
Order_No_9760,487.29129507696786
Order_No_19160,819.881852743405
Order_No_8602,2290.55705952429
Order_No_21804,2132.9048119162712
Order_No_15243,2404.1672337871078
Order_No_1872,1536.8314511787705
Order_No_11021,1122.5552437971435
Order_No_3036,525.2679021076328
Order_No_9435,3119.2457330214256
Order_No_26153,467.11279309525884
Order_No_20106,608.4601479481644
Order_No_13251,2140.534917194842
Order_No_11509,2284.681349110224
Order_No_26619,1847.3137717766024
Order_No_16360,1325.1797019536407
Order_No_10825,1379.0982283965948
Order_No_25592,2511.556376796349
Order_No_25225,553.0264420384719
Order_No_23090,1683.1205410398345
Order_No_17335,2217.8385816854225
Order_No_26622,1514.1416388602026
Order_No_16298,763.5031027291408
Order_No_6773,1411.3765938405124
Order_No_7891,1537.0230370957288
Order_No_10858,1245.8338348147024
Order_No_4475,757.58365851093
Order_No_21901,755.3496349184952
Order_No_16408,1341.240293527817
Order_No_6771,1836.6827301041722
Order_No_22907,1466.855615371498
Order_No_21277,2410.409116956209
Order_No_15350,1718.3883044187094
Order_No_1167,1293.292259365
Order_No_8730,2661.593437559947
Order_No_14333,1954.2764794666439
Order_No_19029,1006.433531552364
Order_No_3091,701.8251988185511
Order_No_27768,961.5436156372543
Order_No_9423,1555.869501656658
Order_No_28182,2783.802986205106
Order_No_22817,1022.9138288329359
Order_No_2247,1861.0019264476232
Order_No_23718,1755.070981891069
Order_No_9626,1426.300247048086
Order_No_3603,782.1358118548959
Order_No_1043,2880.489831373656
Order_No_21245,1694.5616667473803
Order_No_17937,1357.5925173519445
Order_No_720,1438.8788615667527
Order_No_22796,2448.4558077324346
Order_No_13292,3197.965348841173
Order_No_23752,1920.6279381487784
Order_No_1625,2274.001480183972
Order_No_27001,2712.3271511009443
Order_No_8003,1254.0552710389986
Order_No_8161,1163.6169847367364
Order_No_12510,1114.6077503209037
Order_No_22920,2652.3794962499305
Order_No_14306,1784.3476243554032
Order_No_14530,2772.976994377423
Order_No_1804,2456.2022524927525
Order_No_23445,1853.9917057298444
Order_No_11228,1900.431047455504
Order_No_20071,2410.357190203329
Order_No_8495,1830.7307805864255
Order_No_21065,1503.9076918532667
Order_No_4382,1839.4121703918206
Order_No_15035,1756.8677654935166
Order_No_19220,2642.4682504737066
Order_No_17354,2027.5986475954412
Order_No_23997,1599.1590940183378
Order_No_1431,1251.6074708413507
Order_No_18151,1839.7105827516061
Order_No_17858,2574.3899651762913
Order_No_12359,1676.9870931605692
Order_No_19045,2343.5201849625155
Order_No_11623,1513.4810856375552
Order_No_11804,2128.4002350583323
Order_No_24733,750.7778308233974
Order_No_5217,1369.3394007541792
Order_No_19818,1965.8112762092005
Order_No_8396,1894.235297700603
Order_No_1519,2758.1943543758025
Order_No_14101,2308.595905145143
Order_No_9129,1335.792472859126
Order_No_18823,846.5403312655052
Order_No_16359,1515.1024712057351
Order_No_1544,1296.679990582279
Order_No_25052,1266.0089004826532
Order_No_1172,916.9275186330724
Order_No_23871,2173.382753920256
Order_No_8274,874.5739416423602
Order_No_3268,1924.0754895389546
Order_No_12318,3056.089416363393
Order_No_16518,1288.4850782787107
Order_No_10519,2837.9620982999327
Order_No_18701,2461.17200420663
Order_No_8433,1771.1887058769153
Order_No_27433,1822.5877246940308
Order_No_22721,1653.8928688784945
Order_No_7467,2169.694392361009
Order_No_24029,1668.590866416207
Order_No_13193,1587.5730149305691
Order_No_23512,2631.999323516402
Order_No_15665,1287.7052321770552
Order_No_8371,2028.6625476418797
Order_No_12616,1612.8527841693522
Order_No_20011,1384.8961026161069
Order_No_26700,1779.239621003173
Order_No_21497,1453.759917973046
Order_No_5236,914.34668016278
Order_No_24580,1819.9758737445898
Order_No_8324,1221.4378441918907
Order_No_8560,1515.5251891355526
Order_No_19095,724.8244847384868
Order_No_26500,1409.6367165139036
Order_No_4651,1319.4228501361595
Order_No_1264,1840.3733503530768
Order_No_20494,1144.4388763170955
Order_No_9245,1167.3003894379162
Order_No_16848,1473.133317982525
Order_No_3389,2697.082404124567
Order_No_12868,739.6135390993095
Order_No_8934,1170.0912802713576
Order_No_25296,1210.049155476212
Order_No_16800,737.5108455697335
Order_No_1060,2001.238741140094
Order_No_2027,1782.8992529110785
Order_No_339,1896.6075461722207
Order_No_10556,2033.4414741337241
Order_No_18421,1838.5145005687664
Order_No_6370,966.9728560203076
Order_No_14577,2051.2920425335615
Order_No_1757,1548.1702324036303
Order_No_14923,2940.8950283044105
Order_No_24478,1574.5896884542306
Order_No_16517,1714.4537724269903
Order_No_2477,3462.2173933801027
Order_No_10051,2746.094153962622
Order_No_19230,1436.0514050940399
Order_No_10065,1707.9276295728632
Order_No_13623,1980.1685229055365
Order_No_10569,1851.8855985297705
Order_No_4910,1228.0993321354856
Order_No_7237,960.0439373321296
Order_No_21359,356.9397161981269
Order_No_11762,2090.618292835441
Order_No_11909,575.9275199429776
Order_No_3243,1526.2614465602835
Order_No_27828,3132.3306574862
Order_No_10869,1326.0305463459226
Order_No_14264,2182.145021652279
Order_No_21094,1237.5889035295406
Order_No_10236,1917.4921055419547
Order_No_12934,1539.846661493124
Order_No_146,2112.704239234852
Order_No_27037,1883.106708516076
Order_No_4040,2035.4946179499186
Order_No_19802,2669.445284460884
Order_No_6725,2036.869150832508
Order_No_27604,1025.323812577024
Order_No_5382,946.5039897048794
Order_No_1322,2618.0410912892708
Order_No_1230,1956.2418928889965
Order_No_3365,1083.6436709309492
Order_No_9522,1414.099111692145
Order_No_18791,2451.9735509425896
Order_No_11406,2178.484748231962
Order_No_18240,2117.0558848675737
Order_No_20221,1871.1690360734735
Order_No_320,1339.8996339398234
Order_No_4892,1387.0795942041825
Order_No_1159,1796.8368578051252
Order_No_21274,1372.8919246173266
Order_No_21845,2586.720838351932
Order_No_25219,2574.19398195314
Order_No_24147,2690.3260746493324
Order_No_24379,1896.7463086133594
Order_No_15933,2305.6350754260784
Order_No_27610,1427.5267107090476
Order_No_4386,1786.5384354986018
Order_No_26782,2719.8290630938136
Order_No_8214,1893.7249587280094
Order_No_16243,3608.261725636934
Order_No_17683,2506.0966400433103
Order_No_20722,1570.0006706481506
Order_No_19376,823.4439611868729
Order_No_17281,2179.238955703273
Order_No_16865,1259.785949794401
Order_No_9101,1750.1099964173627
Order_No_27499,1334.9105291032174
Order_No_12537,984.6031538854531
Order_No_12296,2885.724927297693
Order_No_14428,1004.4103406614977
Order_No_25685,587.595946084004
Order_No_22913,1062.1002463723269
Order_No_24524,888.2362907017758
Order_No_1752,868.0785524492329
Order_No_10557,1783.0263165450688
Order_No_22245,1781.8145259704706
Order_No_7053,1341.7521573088395
Order_No_13850,1555.3408098958316
Order_No_17907,1372.4356817428345
Order_No_13928,2414.550483465049
Order_No_4721,2317.604387544881
Order_No_9400,1648.3545378101408
Order_No_19949,1350.4046857052745
Order_No_3418,1768.4173648778233
Order_No_1248,1321.018857825722
Order_No_4154,2138.4158386700437
Order_No_24309,473.1998867281891
Order_No_23502,1930.9179392428775
Order_No_12366,1546.5788709057085
Order_No_22423,1404.5938441632404
Order_No_13998,733.390300851077
Order_No_347,709.4661078341742
Order_No_8784,1525.3066679383428
Order_No_15320,1899.9359283220056
Order_No_3636,1783.2945420733686
Order_No_27543,1460.1576669544247
Order_No_13064,2041.542319552158
Order_No_22589,2867.0227317578965
Order_No_23595,1589.1917902316782
Order_No_4970,658.8388527299921
Order_No_24756,3080.9508524954017
Order_No_3836,2030.2309074857128
Order_No_22406,705.0891176992972
Order_No_2413,904.4566686645503
Order_No_26683,970.1683506305217
Order_No_21518,2363.666814541337
Order_No_12497,3115.4116909152162
Order_No_4545,2421.1317879149155
Order_No_17070,1530.8338419693555
Order_No_11580,933.2170668100008
Order_No_4976,2292.6143998082425
Order_No_19328,2156.3687936395672
Order_No_6819,1860.905873420736
Order_No_27385,2706.7202119415324
Order_No_22737,1233.698474288898
Order_No_27966,2346.5603681951925
Order_No_24985,2661.8230399856197
Order_No_1428,1190.6717515861965
Order_No_27060,1233.4590851851774
Order_No_13885,2699.68977805155
Order_No_24468,820.9100310085487
Order_No_2653,1405.328288153405
Order_No_22013,2268.7643139308584
Order_No_2162,2929.7037129405817
Order_No_17003,2142.484747298848
Order_No_18595,1090.3133556074174
Order_No_9225,456.27657354560506
Order_No_9053,3063.7542715355976
Order_No_16485,492.8367352240748
Order_No_11680,2178.2899760440782
Order_No_858,2649.906184095365
Order_No_17158,1995.870265640182
Order_No_20606,2328.7969028340685
Order_No_16334,1622.5087294010245
Order_No_24270,1082.2134759234996
Order_No_25462,1939.3179290128753
Order_No_25873,1652.380111594437
Order_No_25013,1634.4548559465618
Order_No_13198,2038.9158912808434
Order_No_13003,2231.435295683428
Order_No_25973,1471.9477706232667
Order_No_22278,845.5628533375711
Order_No_16712,1950.318340337777
Order_No_23350,1414.5035515376803
Order_No_20845,2329.072753958288
Order_No_6216,2807.021352402051
Order_No_12192,2560.52739903942
Order_No_143,1370.0589402861515
Order_No_5623,1223.7380671740684
Order_No_13119,762.7222397676815
Order_No_22753,2304.7634135675034
Order_No_25665,1037.913150047898
Order_No_18290,1555.6401909131473
Order_No_26132,1316.0030630373606
Order_No_17364,917.662065226934
Order_No_8570,1024.5258316750205
Order_No_9108,1118.1232730465072
Order_No_24924,2066.35262419394
Order_No_7090,1441.839788877813
Order_No_26015,1388.8760714108648
Order_No_13811,1584.594625681153
Order_No_12931,1549.0621497097309
Order_No_27715,1000.4049561545688
Order_No_20852,2385.7792156695136
Order_No_8049,2717.0849665183505
Order_No_13,592.2968805846704
Order_No_21292,994.5234271199243
Order_No_20323,1565.4864253665
Order_No_16947,2204.510083914356
Order_No_2176,2367.048298087417
Order_No_571,964.4570198783423
Order_No_18025,1487.4440923484308
Order_No_7573,2297.840771761121
Order_No_9851,2246.1690494254967
Order_No_17201,1264.7852150574126
Order_No_11865,1650.2635253092542
Order_No_27504,1232.8393837327405
Order_No_5822,3322.5460444381624
Order_No_18147,984.3145460431352
Order_No_25957,1776.5916416679684
Order_No_18681,2150.9174655307816
Order_No_19737,2161.0028071437846
Order_No_20258,1139.6187615420786
Order_No_1517,1421.7485087836194
Order_No_9954,2197.4340372020183
Order_No_21571,2121.5365603256305
Order_No_5680,2018.710785803176
Order_No_16159,1609.3785900241726
Order_No_26607,1964.8355856441285
Order_No_14097,2082.273146005007
Order_No_16561,2529.532817926549
Order_No_8526,2183.001175772224
Order_No_13524,2659.138812723548
Order_No_15647,544.6473822827247
Order_No_16796,3163.407663278494
Order_No_7202,1379.0332024572215
Order_No_21797,1298.3352296845787
Order_No_18886,1165.2710988358251
Order_No_10403,1210.7707709713725
Order_No_16117,1987.6274715109976
Order_No_12894,1192.8072295578313
Order_No_9804,1876.5846821405576
Order_No_15628,2358.1812472624592
Order_No_22501,2497.3485087405593
Order_No_1935,866.7528894449151
Order_No_14628,1527.3496514326196
Order_No_7929,1586.4844107458866
Order_No_3859,1444.021720084225
Order_No_17064,1581.4895187556774
Order_No_9611,1483.8263211884566
Order_No_2522,1704.4323882651315
Order_No_10058,2519.119283387301
Order_No_4376,1434.0732271486775
Order_No_21626,1068.5743777650296
Order_No_22557,2147.639454971169
Order_No_14494,1609.7164713828624
Order_No_10707,1953.3683196760046
Order_No_20317,2343.756515505433
Order_No_11351,2050.390562522016
Order_No_19184,803.0598723183739
Order_No_23283,1965.3824438463346
Order_No_15494,1632.7580969308856
Order_No_21856,2250.6275976847774
Order_No_27540,1724.9805885390176
Order_No_25423,404.85473972814543
Order_No_18538,2639.313264087483
Order_No_20548,1042.8534292698023
Order_No_19726,1899.7696746944146
Order_No_18235,1308.0223536917565
Order_No_12948,1886.6745275925493
Order_No_6675,1829.3608695346047
Order_No_24615,1631.9811512741526
Order_No_13744,1121.5963052906827
Order_No_12188,901.8380724228572
Order_No_14578,1641.2539457874955
Order_No_19611,1647.375393112365
Order_No_9885,1878.0137855974026
Order_No_14353,2006.7985124026984
Order_No_17960,1544.973145726466
Order_No_1411,1994.3170761428191
Order_No_2474,1672.1894553388502
Order_No_972,1437.837822405907
Order_No_15841,2389.8076080155824
Order_No_9795,826.9070682577876
Order_No_1372,2276.3371194313368
Order_No_273,858.6358634909503
Order_No_7503,2759.9379208257674
Order_No_19799,2174.2450829780137
Order_No_12302,2242.200735352293
Order_No_27792,2453.9577167701937
Order_No_8932,1641.0332603951538
Order_No_4101,1542.454063648338
Order_No_27102,961.891925402262
Order_No_15249,1980.9301409664129
Order_No_11355,1389.1544307140664
Order_No_14442,2326.570032780155
Order_No_22657,2117.4520430932753
Order_No_23184,1644.3986929499804
Order_No_13726,2318.4317171896687
Order_No_11791,3622.2804555214825
Order_No_22180,1186.1834757770848
Order_No_27941,1952.8741439799774
Order_No_3299,2681.523515861423
Order_No_411,2630.385460021922
Order_No_25031,1646.0424586334502
Order_No_20039,1742.9428164620767
Order_No_6422,1756.583254852274
Order_No_15305,2854.342140950977
Order_No_881,1820.7916060328132
Order_No_14836,1198.2540113230352
Order_No_15718,1494.358957427301
Order_No_17254,2663.113236008423
Order_No_22379,1898.0923015375247
Order_No_11001,1901.0236993636645
Order_No_19817,616.3132859145935
Order_No_16673,1717.4239452116308
